alert.corr.obs	orient.corr.obs	control.corr.obs
ALB	-0.130855854812554	-0.186591066786615	-0.203218689348292
ALCAM	-0.296317856004824	-0.374282656208117	-0.21268572862034
ALDH16A1	-0.0899340854022526	-0.19993454860403	-0.206436253235012
ALDH18A1	0.137659297583311	0.185663330810849	0.149367936224937
ALDH1A1	0.253027342047351	0.307314467562094	0.274991695515515
ALDH1A3	0.330399084298327	0.428830218976136	0.278948285554742
ALDH1B1	0.279075010229337	0.258379412989831	0.165040855386951
ALDH1L1	-0.185405455451622	-0.15087502217305	0.0240926623163807
ALDH1L2	-0.0739445803074753	-0.179113862492634	-0.169459975667648
ALDH2	-0.233223440177825	-0.309064786255812	-0.117833134623086
ALDH3A2	0.168762885081014	0.165470064825695	0.0963030187208796
ALDH3B1	-0.0882641049219081	-0.151353820263387	-0.121544283632789
ALDH4A1	-0.101455968027061	-0.127386494551173	-0.0440648812477266
ALDH5A1	-0.0311986996923825	-0.0206869315493878	0.0739526188730193
ALDH6A1	-0.192467401076848	-0.249991667566566	-0.122991253458907
ALDH7A1	-0.222442797449055	-0.248903530354263	-0.152929913684973
ALDH8A1	0.00366662306553773	0.037273741580385	-0.00287978870221975
ALDH9A1	-0.224904689745465	-0.326403723572519	-0.150236680348302
ALDOA	-0.041272077691434	-0.122413901769478	-0.0428031387443919
ALDOC	0.261012336493945	0.189392366437787	0.143210467839243
ALG1	0.000341271042770062	0.0826703493753218	0.0962680551173633
ALG10	-0.0943386366388645	-0.0310839965772169	-0.0219942356385248
ALG10B	0.0473663615293574	0.143634462945086	0.0569331975967385
ALG11	-0.152590098716318	-0.0863477538831088	-0.0713408400587576
ALG12	0.0524963444513269	0.0926693588527782	0.0784362386378945
ALG13	-0.00408700338107827	0.0234599846590257	-0.017944295857578
ALG14	0.0280039113531934	-0.120367949971158	-0.0298459456197851
ALG1L	-0.231446938157096	-0.294764201829972	-0.156452116133099
ALG2	0.139267830828658	0.26467274376078	0.129695606335909
ALG3	0.152837812541976	0.142375973769312	0.0951160454411808
ALG5	-0.0785074005755349	-0.20144284373955	-0.0919373424334917
ALG6	-0.0330450759239606	-3.91323283774917e-05	-0.0152053891472498
ALG8	-0.134339340387053	-0.190232201867514	-0.125330227664576
ALG9	-0.0659807906549851	-0.120543320216831	-0.124593270363418
ALK	-0.148624490575499	-0.340283155694267	-0.14032195393566
ALKAL1	0.164863698245957	0.0888307530316455	0.0682552366666674
ALKAL2	-0.315694925866983	-0.474872519296678	-0.297634155212756
ALKBH1	0.142768688282589	0.203046974888434	0.073051980687906
ALKBH2	0.0945240385496089	0.0666867484249151	0.00976575597152657
ALKBH3	0.143466527633759	0.080780611417524	0.0720846381342074
ALKBH4	-0.0192834723777937	-0.0401853576147578	0.0223197441381068
ALKBH5	0.0824126486009489	0.2233006430658	0.17166386587625
ALKBH6	-0.088987422353001	-0.133449620331208	0.00248431743452953
ALKBH7	-0.113421131025643	-0.275715048634731	-0.186008290653558
ALKBH8	0.0525952152588097	0.138610649675545	0.0580790509481279
ALMS1	0.0279271469002496	0.0736109749739567	0.0184889471709206
ALMS1P1	-0.151385134002196	-0.079284000223634	-0.0383328575998179
ALOX12B	0.158810307286178	0.123872867822662	0.0497971353046456
ALOX12P2	0.0146555760731275	0.0356547461876083	-0.0236725371147119
ALOX15B	-0.0847454671034525	-0.175100276447177	-0.126466173566153
ALOX5	-0.186113841841914	-0.290697766814963	-0.221588381421725
ALOX5AP	-0.220655596432138	-0.345722837711753	-0.195984289718358
ALOXE3	0.0875092893810136	0.0885337868389976	-0.00951006750274089
ALPK1	0.125788581988421	0.112544624646508	-0.0634332395447315
ALPL	-0.233501912759412	-0.381638328834315	-0.240300876444331
ALPP	-0.0114798992636899	0.0220611826897626	-0.0102124300059287
ALPPL2	-0.0219507104106176	-0.0238283062279191	-0.0429730384175564
ALS2	0.12246223286964	0.258630030820879	0.132879549823623
ALS2CL	-0.0023994116871214	-0.0334818439223527	0.0185230301406426
ALS2CR12	-0.0789671072134895	-0.0823879055055412	-0.0537160578190227
ALX3	0.225017722950259	0.311868972129369	0.166138032621302
ALYREF	-0.235563796226664	-0.239687949427477	-0.115586510034316
AMACR	0.172753981826574	0.197190026936463	0.0866198525618079
AMBRA1	0.0459148413121041	0.179409747610306	0.131354503583893
AMD1	0.1567345477119	0.253032014005896	0.100612026591439
AMDHD1	-0.0372594855196191	-0.170139354370821	-0.0622058743447205
AMDHD2	-0.0154612111300678	0.00419992675618261	0.0850096238858501
AMER1	0.27044490532992	0.21948324294946	0.108086462961495
AMER2	-0.0816118118835552	-0.123171351330405	-0.0835874295853715
AMER3	0.157708237522798	0.171722447718257	0.0341917183588736
AMFR	0.00743053513498753	-0.00677969553450876	-0.0193539522518647
AMH	0.15705121208253	0.214742504254034	0.178367487285798
AMIGO1	0.208268064220781	0.253013588513996	0.219874605530694
AMIGO2	-0.321343903475579	-0.473354250390767	-0.262281653837994
AMIGO3	-0.0152002300815634	-0.0623897067332198	-0.112902912256099
AMMECR1	0.207597066737315	0.37586283847054	0.180382216434152
AMMECR1L	0.174560242492566	0.200792864661324	0.0731856970216623
AMN	-0.00170100062202209	-0.00330486454199636	-0.0335626750309134
AMN1	-0.138661932316084	-0.219273963487902	-0.0646409441559798
AMOT	-0.174115176817036	-0.207790598410007	-0.0628993336914189
AMOTL1	0.0668359629522922	0.00068029809268828	0.017082765071964
AMOTL2	0.0016034640369805	0.00592958968551994	0.0284425404534801
AMPD2	-0.0313704119428436	-0.0511728085721489	0.00215611948856216
AMPD3	0.0920364368947056	0.148483501571333	0.109615066041219
AMPH	0.123959908981385	0.0477620330451096	0.0199070731050794
AMT	-0.0028624546063735	0.0888921768044132	-0.0735757979277431
AMY2A	-0.0518556099834775	0.0878152147728334	0.00983337731024675
AMZ1	-0.267435858121121	-0.390779147282404	-0.228516619219967
AMZ2	-0.0355793987048103	-0.0174809134404766	0.0581291232264229
AMZ2P1	-0.163516018386477	-0.25036905723359	-0.101157874481871
ANAPC1	-0.00217028837143718	0.0249333411219438	0.0313378566548021
ANAPC10	-0.0531185411721127	-0.106378600009684	0.0654969094631519
ANAPC11	-0.13754056460925	-0.27425444919689	-0.093956820411414
ANAPC13	-0.0392397246912171	-0.0427640834425403	0.0567751802109611
ANAPC15	-0.0321926267717109	-0.0760097474903478	0.116909359418737
ANAPC16	0.170208540615976	0.201520264841834	0.194583521255404
ANAPC2	0.010313878256215	-0.0259523597980141	0.00812955636945353
ANAPC4	-0.0825401116626379	0.0585443460948354	-0.0284099877839544
ANAPC5	-0.0561607319342715	-0.154580366799493	-0.167161509638048
ANAPC7	0.0367978848260264	0.0288980943141743	-0.00991367494352721
ANG	-0.158992359392495	-0.318897818238238	-0.253974540469318
ANGEL1	0.056270841939405	0.00979197219925467	0.0746321137383123
ANGEL2	0.00101496761977376	0.0508889647407675	-0.0563972550713593
ANGPT1	-0.257490916302997	-0.437445473182256	-0.26697937437697
ANGPT2	0.126315749709165	0.0935937022001564	0.0381863690426449
ANGPT4	0.058837333375862	0.0228851936789788	-0.0337053202769916
ANGPTL2	0.174192077616147	0.196240039820391	0.12865277815915
ANGPTL4	-0.199238957459376	-0.311689901417758	-0.157668717354478
ANGPTL6	-0.206417790047831	-0.362009586524865	-0.253250261741387
ANHX	-0.0519374651896209	-0.109708682112481	-0.0833465071390872
ANK1	0.336397025009714	0.411660331318868	0.257042905822819
ANK2	-0.00197339464895721	-0.0328728954091801	0.0324302827468568
ANK3	-0.302827861725397	-0.395667147034263	-0.224116895569016
ANKAR	-0.0282148594757361	-0.0113207636877379	-0.0486243912912419
ANKDD1A	-0.180297375363706	-0.209862705446167	-0.159762706646864
ANKFY1	0.0819120897813322	0.177691373599116	0.0460895731175121
ANKH	0.257322601487959	0.361707918930896	0.214767280485122
ANKHD1	0.153168713325781	0.244754565671803	0.171357725987056
ANKIB1	-0.060906923224051	-0.0703856503825662	-0.0268556428332183
ANKK1	-0.0450928623182524	-0.0260986466344266	-0.0492434709186384
ANKLE2	-0.179222635816765	-0.27346408236305	-0.125816572314596
ANKMY2	0.102169006730431	0.133303734144639	0.127671527211904
ANKRA2	0.0151846613020462	0.0937384635555833	-0.011418220116063
ANKRD10	-0.0594214271240604	0.0206293638909039	0.0236348847254002
ANKRD11	0.108521604089501	0.0690182214114997	0.0610820049064806
ANKRD12	-0.100643364959446	-0.161699663021127	-0.0696703755620379
ANKRD13A	0.119273290181688	0.19065891315855	0.14933984360451
ANKRD13B	-0.0716527766025784	-0.162231255167222	-0.13782424480123
ANKRD13C	-0.0663500238166912	-0.0406063825112327	0.0201796103879619
ANKRD13D	0.0423339585018191	0.0883900750749379	-0.0150251383270215
ANKRD16	0.121275840014701	0.23658721591324	0.13387158482817
ANKRD17	0.00571726861162907	0.0517172255532898	0.0675172299663692
ANKRD18A	0.0506942133259663	0.0337212520945789	0.068641169850322
ANKRD18B	0.0276040278467834	0.0925596274699204	-0.0234796554918044
ANKRD18CP	0.212123138320772	0.284640983117554	0.161569091681038
ANKRD18DP	0.0589392169224745	0.0437696917191945	0.0637881883919946
ANKRD19P	-0.390916457353486	-0.398013185190905	-0.263398222312442
ANKRD2	0.289281921976939	0.241483229363496	0.124076548080206
ANKRD20A11P	0.131297949298585	0.223454008758748	0.188415889332921
ANKRD20A12P	0.120236528591836	0.147726271660363	0.113050546703032
ANKRD20A4.ANKRD20A20P	0.215770934999142	0.253934763003222	0.168863880919877
ANKRD20A5P	-0.0161600919201317	0.16910826910522	0.118652490995645
ANKRD20A8P	0.0979304392216153	0.15318346884667	0.0984117726629443
ANKRD20A9P	0.26108113774347	0.322892446433071	0.236060399211129
ANKRD23	-0.000541862818103333	0.023709100705446	-0.0199788315287566
ANKRD24	0.178849654139649	0.231922874064972	0.103006894939462
ANKRD26	0.172745465508315	0.287916377976231	0.114278509965348
ANKRD27	0.174359486337637	0.154303703530551	0.181021042299676
ANKRD28	0.00122744596852359	-0.119197543632837	-0.0546973612031664
ANKRD29	0.269875720476993	0.316233309640253	0.199024603486597
ANKRD30B	-0.268493370343132	-0.304315874441956	-0.224082018326285
ANKRD30BP2	-0.239406479967002	-0.184824169479862	-0.102993050586256
ANKRD33	-0.0122827824971087	-0.00897514285900877	0.022341536162493
ANKRD33B	0.150015464761269	0.307273162952816	0.116532096589759
ANKRD34A	0.12754324472231	0.109195477274841	0.067298363543778
ANKRD34C	0.236672518846544	0.301912648920318	0.225616830479303
ANKRD35	-0.167291070532855	-0.234634428472726	-0.11029287707706
ANKRD36B	-0.0429894542458313	0.0522323833573955	0.0319620705314009
ANKRD36BP1	0.0413784721338754	0.0717253385984624	-0.00271623968257391
ANKRD36BP2	-0.186288137717677	-0.119396168796154	-0.115606324366706
ANKRD36C	0.00476815338965121	0.0977669637476535	0.0170706287170571
ANKRD37	0.165536772380343	0.246942385830123	0.110223671514436
ANKRD39	0.0260451589296621	0.0380990337460355	0.0326938138997536
ANKRD40	0.0760877652533771	0.0510707648098943	0.01044412077018
ANKRD42	0.251455491801527	0.293069325259961	0.235982285728267
ANKRD44	-0.134443593337204	-0.0988412126476129	-0.0436206099517671
ANKRD45	-0.0153142056834858	-0.00646591176429044	-0.0348747691395968
ANKRD46	0.158388525284554	0.172428561513679	0.0873274269411942
ANKRD49	0.0217523820485827	0.146779986031246	-0.0298154010932898
ANKRD50	-0.293712028244674	-0.412545352212367	-0.246550730812794
ANKRD52	0.0024662581573564	-0.0775503908928875	-0.016951531764029
ANKRD53	0.0751503356374769	0.0679264909467076	0.0326959871075262
ANKRD54	-0.117774938179539	-0.14433542704665	-0.117299044892189
ANKRD6	-0.358469028775228	-0.470704869092934	-0.294500653367725
ANKRD65	0.242025553966591	0.303384471321177	0.179738578099144
ANKRD9	0.205650464768454	0.1472826268144	0.0626903759159707
ANKS1A	0.271007315846467	0.372250058500981	0.22201867579706
ANKS1B	-0.0486648818408365	0.0284423138086304	0.036847784591897
ANKS3	0.1949453529181	0.281320727831248	0.122108684636564
ANKS6	0.277348915485661	0.387265628124384	0.209462005824096
ANKZF1	0.127722329489809	0.24274488805549	0.132102762582306
ANLN	0.0499055863304309	0.0270651885969086	0.0299874799756046
ANO10	-0.285293982917993	-0.335678700843428	-0.188862777860721
ANO2	-0.27805059155354	-0.355084402970304	-0.235706287804481
ANO3	-0.210024571163039	-0.338958392103621	-0.174858417078083
ANO4	0.188382425401907	0.271502682459243	0.232922333424529
ANO5	0.302108775662746	0.386535860128703	0.290594519781063
ANO6	0.0368053184935019	0.043227204826588	0.00907110442448188
ANO7	0.0603210746642238	-0.0644205277292273	-0.0502763121368679
ANO8	0.085046391687325	0.105443164225559	0.0270879133972183
ANOS1	-0.25682473324448	-0.346088291333275	-0.17993852427063
ANP32A	0.0530928851266122	0.0311912980070293	0.0298275769813211
ANP32A.IT1	-0.000826832495739215	0.0747949349856395	-0.0167819935479123
ANP32AP1	0.0659626064923044	0.120506080119211	0.0536017442796448
ANP32B	0.142146463501095	0.17596093939981	0.155114404894081
ANP32C	-0.0443535142727544	0.0205759474540304	0.0191547331614661
ANP32D	0.0850455693648102	0.0602718790172446	0.0383661782308542
ANP32E	-0.205700157389949	-0.195610801133514	-0.061363678303872
ANTXR1	-0.1158448472607	-0.109016155723585	0.000979111668209086
ANTXR2	-0.080287927642117	-0.0323901940735649	-0.0230632715966269
ANXA1	-0.282856665727643	-0.322964972543673	-0.216884684497308
ANXA11	-0.181090328747141	-0.267704732914643	-0.207810503031672
ANXA2	-0.178658335897355	-0.283876718620784	-0.190128818207428
ANXA2P1	-0.0466671174201892	-0.0808825427780913	0.0156968174792255
ANXA2R	-0.0286808272851734	-0.0661905688795408	-0.108441797505748
ANXA3	0.223852741309552	0.27627106167665	0.240783310087969
ANXA4	0.0290956221719555	-0.070528706813751	0.0175625116066309
ANXA5	0.111382024658629	0.102055745121123	0.100009040760843
ANXA6	0.283036286454622	0.331714954805539	0.22733663730654
ANXA7	0.0139099411413847	0.000513040617073367	0.0214261325685409
AOAH	-0.16734000237157	-0.203292855910033	-0.17242787643932
AOC2	0.0274121554706684	-0.0210724007135584	-0.0966692035448947
AOC3	-0.0225750775185965	-0.0297256862934233	-0.0136477461398513
AP1AR	-0.0240414328117815	-0.0516643760317011	-0.0209755728643355
AP1B1	0.0108817106283949	0.033323672321358	0.0497103850893209
AP1G1	0.0948538729307846	0.135481959108309	0.0466676929626924
AP1G2	-0.0788451839679794	0.0619212515975582	-0.0299305565094934
AP1M1	-0.0917789468170391	-0.174984599640108	-0.0812981457291296
AP1S1	-0.130407018723079	-0.141853544912961	-0.0491579248936566
AP1S2	0.325188350686262	0.300198710392722	0.156602206322235
AP1S3	-0.0328352305919836	0.0157781910905355	-0.0104517383340384
AP2A1	0.0452139274351748	0.0207099221668994	-0.0109491427665772
AP2A2	-0.0613324092703243	-0.150652656550886	-0.197415843774005
AP2B1	-0.205596804256871	-0.328025093073519	-0.104602797471952
AP2M1	-0.0991432267180005	-0.115546301403704	-0.0194779052165705
AP2S1	-0.0101981490762612	-0.108547296766858	-0.00552191241520514
AP3B1	0.0114766424309438	-0.0296820752116092	-0.0551617708021595
AP3B2	-0.156536688368017	-0.228214191380752	-0.174552862071681
AP3D1	-0.083214147727557	-0.0528433564042464	0.0172303669836944
AP3M1	-0.196899433018082	-0.21579425041959	-0.082128565302158
AP3M2	-0.114851583610995	-0.239734594757939	-0.131796234459747
AP3S1	-0.242211843960152	-0.35906286105966	-0.169008427718904
AP4B1	-0.00664775756738337	-0.0295234826362986	-0.0446497626255465
AP4E1	0.126987134974483	0.25777234327291	0.119200456364078
AP4M1	-0.0456588377313747	-0.110827386681341	-0.150280555519551
AP4S1	0.15936993639578	0.0181299239016971	0.0604516978123679
AP5B1	0.154460998377899	0.241912787338247	0.19398103821272
AP5M1	0.0914458342384783	0.142368519725761	0.0506705706452863
AP5S1	-0.115779875442749	-0.247128323216401	-0.129242517604402
AP5Z1	0.0725854930951303	0.060101558977022	0.0833854591074781
APAF1	-0.23561461045191	-0.32131510491535	-0.198353780260057
APBA1	-0.188953296983491	-0.22859608249735	-0.147795358646254
APBA2	0.243041456310214	0.295439881906209	0.269933891095844
APBA3	0.0030393840120964	0.0619150868423843	0.0650303851742293
APBB1	-0.0632533076100594	-0.109634852540214	-0.015585472548611
APBB1IP	-0.220860628253985	-0.341850817398401	-0.193833071952964
APBB2	0.0458679568807828	0.101869128409277	0.0665151342802576
APBB3	0.0688282539053387	0.0927478188233408	0.0961618863026031
APC	0.142972257833344	0.130043831355679	0.111026825109161
APC2	0.0341127324481253	0.0920981190125919	0.0379736203410267
APCDD1	-0.300888347163545	-0.347261484457804	-0.162232428568058
APCDD1L	0.032892615006789	0.0297568911715514	-0.00807508772786655
APCS	-0.0468627351922508	-0.0737059995713194	-0.039394550425315
APEH	-0.0240132251041392	-0.0792504974870182	0.0122809553234387
APEX1	0.016615634265839	-0.107273202978948	-0.0433957029241904
APEX2	-0.0399283696904514	-0.0380887741119411	-0.0318043691461
APH1A	0.085488802906951	0.152149432528623	0.106170947182811
APH1B	-0.132230162555595	-0.223962576333628	-0.0872187701686044
API5	0.097507762055069	0.0708490011848873	-0.0313847807819727
APIP	0.141057152970316	0.185394300305467	0.155216243215971
APLN	-0.2920525855917	-0.409820582591023	-0.23207176285284
APLNR	-0.268203184641488	-0.422322099044067	-0.283737983530582
APLP1	-0.0507897457872082	-0.0706620538763291	-0.0256373034183623
APLP2	0.12496119383404	0.0766057097055104	0.0422334987988471
APMAP	-0.0850375027030139	-0.209149024265773	-0.177255237249985
APOA1	-0.0187872852657688	0.0269750045058807	0.024011506636399
APOC1	-0.258533012369446	-0.246587638150132	-0.121264306452568
APOD	-0.0500017667476265	-0.00341284573784772	0.0300644454725027
APOE	-0.259046419951271	-0.35533207280675	-0.200564097429693
APOL1	0.140853749778697	0.115692647503962	0.0489842991594758
APOL2	0.388409482752291	0.423984173816762	0.2517319297747
APOL3	-0.000897705128962343	-0.0402684962791721	0.00601109887070831
APOL4	0.0912472273091738	0.0890018594868797	0.0228567110246808
APOL5	-0.0116863150538973	-0.0579645687329998	-0.123602579948854
APOL6	0.007254796333578	-0.0516301534566282	0.0152088821583577
APOLD1	0.0257525452035971	0.0125125579612162	-0.0239721906806807
APOM	-0.231420404659227	-0.420674325728305	-0.293798909626369
APOO	0.183290168201542	0.086369568706268	0.000620537597304938
APOOL	0.00459631063660862	-0.00127451828751933	0.0697499568707598
APOPT1	-0.216046728579961	-0.343159345720378	-0.111060993795643
APP	-0.110026561367339	-0.145711395776157	-0.0153409488917176
APPBP2	0.191000715551685	0.239415084464411	0.0694457252644089
APPL1	0.296826984694027	0.283280432769765	0.223861045489372
APPL2	-0.0826718804533946	-0.0890280673379688	0.000124371937880114
APRT	-0.140336470549028	-0.267908205462055	-0.179746532032888
APTR	-0.273064263575859	-0.305661791585682	-0.134940246544661
APTX	-0.131558989370792	-0.126069249105373	-0.0754110904320674
